City,ft,bt,No_of_Owners,Car_Model,Model_Year,Car_Price,Insurance Validity,Mileage(kmpl),Brand,Mileage_Category,Transmission_Manual
5,1,7,1,142,2017,520000.0,8,0.43826799297834984,18,2,1
5,1,7,1,142,2019,675000.0,2,0.43826799297834984,18,2,1
5,4,2,1,160,2017,360000.0,8,0.7080163838502048,19,0,1
5,4,8,1,4,2016,1795000.0,2,0.24926857811585723,1,1,0
5,4,8,2,242,2013,235000.0,8,0.3481568168519602,26,1,1
5,4,2,1,92,2022,900000.0,8,0.526623756582797,10,2,1
5,1,4,1,165,2017,800000.0,8,0.7911059098888239,19,0,1
5,4,8,1,59,2016,357000.0,2,0.4095962551199531,9,2,1
5,1,7,2,73,2017,620000.0,2,0.6495026331187831,10,0,1
5,4,7,1,133,2017,372000.0,7,0.41837331772966635,18,2,1
5,4,2,1,155,2017,275000.0,9,0.6465769455822118,19,0,1
5,4,2,2,82,2014,220000.00000000003,8,0.4049151550614395,10,2,1
5,4,8,1,63,2019,763000.0,7,0.3744880046811,9,1,1
5,4,8,2,59,2015,260000.0,7,0.4095962551199531,9,2,1
5,4,8,1,63,2022,1015000.0,2,0.4447045055588065,9,2,1
5,4,2,1,172,2019,410000.0,8,0.5787009947337626,19,0,1
5,1,4,1,165,2018,791000.0,2,0.8466939730836746,19,0,1
5,1,4,1,289,2015,745000.0,2,0.11644236395552954,29,1,1
5,1,4,1,272,2005,110000.0,8,0.07021650087770626,28,1,1
5,1,7,3,285,2015,1350000.0,8,0.090696313633704,29,1,0
5,4,7,1,69,2019,650000.0,7,0.38033937975424237,9,1,1
5,4,7,1,71,2021,1600000.0,8,0.20479812755997662,10,1,1
5,4,2,1,179,2019,449000.0,2,0.665886483323581,19,0,1
5,4,8,1,275,2021,517000.0,7,0.48449385605617323,28,2,1
5,4,2,1,300,2017,500000.0,8,0.30427150380339374,30,1,1
5,4,2,1,179,2015,400000.0,2,0.665886483323581,19,0,1
5,1,2,1,157,2017,460000.0,8,0.9590403744880048,19,0,1
5,4,2,1,91,2016,580000.0,8,0.36220011702750166,10,1,1
5,1,7,1,183,2017,643000.0,2,0.7782328847279111,19,0,1
5,4,2,1,244,2011,200000.0,8,0.3071971913399649,27,1,1
5,4,2,1,176,2020,411000.00000000006,2,0.626097132826214,19,0,1
5,4,2,2,238,2020,384000.0,7,0.6612053832650674,26,0,1
5,4,7,1,69,2018,500000.0,8,0.38033937975424237,9,1,1
5,1,8,1,4,2014,1475000.0,2,0.39087185488589815,1,1,0
5,4,2,2,90,2016,500000.0,8,0.4447045055588065,10,2,1
5,4,2,2,300,2014,360000.0,8,0.32007021650087764,30,1,1
5,1,7,4,285,2015,1450000.0,8,0.090696313633704,29,1,0
5,1,4,1,34,2011,350000.0,8,0.22235225277940318,3,1,1
5,1,7,1,21,2012,1199000.0,2,0.29783499122293744,2,1,0
5,1,8,2,262,2014,220000.00000000003,8,0.5863077823288473,28,0,1
5,1,2,4,77,2016,330000.0,8,0.7606787595084844,10,0,1
5,4,8,1,275,2021,518000.0,7,0.48449385605617323,28,2,1
5,4,2,1,153,2010,141000.0,2,0.4681100058513751,19,2,1
5,1,7,1,235,2018,800000.0,8,0.5482738443534231,26,2,1
5,4,2,1,155,2016,227000.0,7,0.6465769455822118,19,0,1
5,4,8,2,63,2014,372000.0,7,0.3744880046811,9,1,1
5,1,7,1,285,2014,1300000.0,2,0.1170275014628438,29,1,1
5,4,2,1,184,2019,437000.0,2,0.6313633703920422,19,0,1
5,4,8,1,281,2017,950000.0,7,0.1919251023990638,29,1,0
5,4,8,1,63,2015,421000.0,2,0.3744880046811,9,1,1
5,4,2,1,90,2010,193000.0,8,0.4388531304856641,10,2,1
5,4,4,1,165,2015,750000.0,8,0.29373902867173785,19,1,1
5,4,8,1,298,2015,599000.0,8,0.21591574019894677,30,1,1
5,4,2,2,134,2020,470000.0,8,0.41837331772966635,18,2,1
5,4,2,1,61,2014,335000.0,8,0.4915155061439437,9,2,1
5,1,4,1,289,2015,1050000.0,8,0.11644236395552954,29,1,1
5,1,8,1,75,2017,843000.0,2,0.6752486834406085,10,0,1
5,4,4,1,243,2022,650000.0,2,0.526623756582797,26,2,1
5,4,8,1,32,2015,180000.0,8,0.42129900526623765,3,2,1
5,4,7,1,183,2021,673000.0,9,0.35283791691047406,19,1,1
5,4,2,1,284,2011,198000.0,7,0.4271503803393798,29,2,1
5,1,8,1,86,2013,250000.0,8,0.6623756582796957,10,0,1
5,4,8,2,180,2015,338000.0,2,0.6676418958455238,19,0,1
5,4,2,2,90,2011,198000.0,2,0.4388531304856641,10,2,1
5,1,7,1,107,2021,1400000.0,2,0.4095962551199531,14,2,0
5,4,2,1,155,2019,283000.0,7,0.6465769455822118,19,0,1
5,4,2,2,89,2014,214000.0,2,0.5155061439438268,10,2,1
5,4,2,1,74,2014,215000.0,7,0.5909888823873611,10,0,1
5,4,2,1,300,2020,749000.0,2,0.45523698069046226,30,2,1
5,4,2,2,74,2013,185000.0,2,0.5909888823873611,10,0,1
5,4,2,1,176,2020,421000.0,2,0.8051492100643652,19,0,1
5,1,2,1,157,2018,465000.00000000006,2,0.9590403744880048,19,0,1
5,4,2,2,90,2010,200000.0,8,0.4388531304856641,10,2,1
5,1,7,1,107,2021,1321000.0,8,0.5734347571679345,14,0,1
5,4,8,1,281,2014,450000.0,8,0.1919251023990638,29,1,1
5,1,7,1,108,2022,1199000.0,2,0.48399837731360973,14,2,1
5,4,2,2,74,2014,210000.0,2,0.5909888823873611,10,0,1
5,1,8,1,59,2016,345000.0,2,0.866003510825044,9,0,1
5,4,8,1,68,2011,421000.0,8,0.04095962551199528,9,1,0
5,4,2,1,156,2011,171000.0,2,0.7834991222937392,19,0,1
5,4,2,1,89,2010,172000.0,2,0.5476887068461088,10,2,1
5,1,8,1,249,2019,794000.0,9,0.6272674078408426,27,0,0
5,4,7,1,293,2022,881000.0,2,0.35283791691047406,29,1,1
5,1,4,1,290,2018,1735000.0000000002,2,0.15681685196021067,29,1,1
5,4,7,1,85,2019,852999.9999999999,2,0.41837331772966635,10,2,0
5,4,2,1,227,2018,325000.0,2,0.4967817437097718,23,2,1
5,4,2,1,185,2014,284000.0,2,0.5564657694558223,19,2,1
5,4,8,1,249,2020,936000.0,2,0.30661205383265056,27,1,0
5,1,7,1,142,2019,800000.0,2,0.43826799297834984,18,2,1
5,4,8,2,86,2011,250000.0,8,0.35166764189584565,10,1,1
5,4,8,1,63,2017,650000.0,8,0.4095962551199531,9,2,0
5,4,2,2,89,2010,165000.0,8,0.5155061439438268,10,2,1
5,4,8,1,180,2022,850000.0,2,0.6676418958455238,19,0,1
5,4,2,1,89,2009,161000.0,8,0.5155061439438268,10,2,1
5,4,7,1,60,2018,795000.0,7,0.2574605032182563,9,1,1
5,4,4,1,165,2020,900000.0,8,0.46869514335868934,19,2,1
5,1,2,1,311,2017,1800000.0,2,0.339379754242247,31,1,0
5,4,8,2,86,2014,361000.0,2,0.35166764189584565,10,1,1
5,4,2,1,184,2021,510000.0,2,0.6313633703920422,19,0,1
5,4,2,2,176,2019,415000.00000000006,8,0.626097132826214,19,0,1
5,4,2,1,160,2014,266000.0,2,0.8332358104154475,19,0,1
5,4,2,1,184,2013,150000.0,8,0.5564657694558223,19,2,1
5,4,7,1,246,2021,1375000.0,2,0.4798127559976594,27,2,1
5,4,2,1,273,2021,520000.0,8,0.46869514335868934,28,2,1
5,1,7,1,138,2018,925000.0,8,0.2574605032182563,18,1,1
5,1,7,1,236,2018,650000.0,2,0.5032182562902282,26,2,1
5,4,8,1,180,2013,285000.0,2,0.47396138092451745,19,2,1
5,4,2,1,78,2022,728000.0,2,0.5675833820947923,10,0,1
5,4,8,1,32,2016,210000.0,8,0.42129900526623765,3,2,1
5,4,2,1,90,2021,824000.0,2,0.526623756582797,10,2,1
5,4,7,1,50,2016,500000.0,8,0.3510825043885313,7,1,1
5,4,2,1,77,2020,526000.0,2,0.4622586307782329,10,2,1
5,4,2,1,244,2011,180000.0,8,0.3071971913399649,27,1,1
5,4,7,1,265,2021,970000.0,2,0.3703920421299004,28,1,1
5,4,7,1,85,2020,951000.0,7,0.41837331772966635,10,2,0
5,1,8,1,14,2012,975000.0,2,0.29666471620830903,2,1,0
5,4,8,1,63,2017,750000.0,8,0.4095962551199531,9,2,0
5,4,7,2,73,2019,930000.0,2,0.1170275014628438,10,1,1
5,4,7,2,122,2020,1499000.0,8,0.17320070216500882,17,1,0
5,1,7,2,147,2017,850000.0,8,0.29256875365710944,18,1,1
5,4,7,2,73,2019,1020000.0,8,0.1170275014628438,10,1,1
5,4,2,1,179,2019,614000.0,2,0.5974253949678175,19,0,1
5,4,2,1,179,2020,630000.0,2,0.5974253949678175,19,0,1
5,4,2,2,160,2016,320000.0,8,0.7080163838502048,19,0,1
5,4,2,1,82,2014,241000.0,8,0.4049151550614395,10,2,1
5,4,8,1,163,2016,513000.0,7,0.5693387946167349,19,0,1
5,4,7,1,123,2020,1550000.0,8,0.03920421299005272,17,1,0
5,4,7,1,85,2019,1006000.0,9,0.41837331772966635,10,2,0
5,1,7,3,285,2012,1075000.0,2,0.090696313633704,29,1,0
5,4,7,1,239,2021,718000.0,2,0.4780573434757168,26,2,1
5,4,2,1,160,2022,635000.0,2,0.8777062609713283,19,0,0
5,4,2,1,77,2015,475000.0,8,0.4622586307782329,10,2,1
5,4,8,3,87,2014,305000.0,8,0.47396138092451745,10,2,1
5,4,8,1,63,2018,755000.0,2,0.3978935049736688,9,1,1
5,4,8,1,163,2019,800000.0,8,0.6179052077238151,19,0,1
5,4,2,1,77,2017,450000.0,8,0.4622586307782329,10,2,1
5,4,2,1,90,2011,290000.0,8,0.4388531304856641,10,2,1
5,4,2,1,179,2019,580000.0,2,0.6436512580456407,19,0,1
5,4,8,1,63,2015,600000.0,8,0.3744880046811,9,1,1
5,4,8,2,281,2015,595000.0,8,0.1919251023990638,29,1,1
5,4,2,1,160,2022,546000.0,2,0.8332358104154475,19,0,1
5,4,2,1,78,2020,588000.0,2,0.5675833820947923,10,0,0
5,4,7,1,60,2016,499000.0,2,0.2574605032182563,9,1,1
5,4,8,1,295,2018,623000.0,2,0.35693387946167354,29,1,1
5,4,2,1,61,2014,300000.0,8,0.4915155061439437,9,2,1
5,4,2,1,155,2019,338000.0,2,0.8016383850204797,19,0,1
5,1,4,1,290,2019,1750000.0,2,0.15681685196021067,29,1,1
5,4,2,1,176,2022,443000.0,2,0.626097132826214,19,0,1
5,4,2,2,89,2013,213000.0,2,0.5476887068461088,10,2,1
5,4,2,1,155,2015,234000.0,2,0.6869514335868928,19,0,1
5,4,2,1,89,2009,140000.0,8,0.5155061439438268,10,2,1
5,4,2,1,157,2018,534000.0,2,0.6085430076067876,19,0,0
5,4,2,1,184,2018,380000.0,2,0.5564657694558223,19,2,0
5,1,7,1,50,2018,565000.0,8,0.7021650087770627,7,0,1
5,4,8,1,63,2014,381000.0,2,0.3744880046811,9,1,1
5,4,8,1,63,2018,749000.0,8,0.43300175541252195,9,2,0
5,4,4,2,165,2012,426000.0,7,0.5564657694558223,19,2,1
5,4,2,1,90,2021,877000.0,2,0.5430076067875952,10,2,0
5,4,7,1,246,2022,1400000.0,8,0.3627852545348157,27,1,0
5,4,2,1,89,2015,335000.0,2,0.5155061439438268,10,2,1
5,4,2,1,176,2021,414000.0,2,0.626097132826214,19,0,1
5,4,2,1,184,2016,321000.0,2,0.4622586307782329,19,2,1
5,4,2,2,156,2019,323000.0,2,0.7577530719719133,19,0,1
5,4,4,1,165,2021,925000.0,2,0.46869514335868934,19,2,1
5,4,2,1,155,2020,345000.0,2,0.6465769455822118,19,0,1
5,4,2,2,77,2019,454000.0,2,0.4622586307782329,10,2,1
5,4,2,1,74,2016,259000.0,2,0.5909888823873611,10,0,1
5,1,7,1,126,2019,675000.0,2,0.2902282036278526,18,1,1
5,1,7,1,7,2015,1095000.0,2,0.36980690462258636,1,1,1
5,4,2,1,77,2013,325000.0,7,0.4622586307782329,10,2,1
5,4,2,1,77,2017,415000.00000000006,8,0.4622586307782329,10,2,1
5,1,4,1,290,2019,1695000.0,2,0.15681685196021067,29,1,1
5,1,2,1,77,2016,365000.0,2,0.7606787595084844,10,0,1
5,4,2,1,156,2019,333000.0,2,0.7577530719719133,19,0,1
5,4,8,1,180,2014,406000.0,2,0.6676418958455238,19,0,1
5,4,8,1,63,2018,675000.0,2,0.3744880046811,9,1,1
5,4,8,1,87,2015,329000.0,7,0.47396138092451745,10,2,1
5,4,2,1,155,2017,279000.0,2,0.8016383850204797,19,0,1
5,4,8,2,83,2012,299000.0,2,0.14277355178466933,10,1,1
5,4,2,1,78,2022,622000.0,2,0.5675833820947923,10,0,1
5,4,2,1,90,2021,798000.0,2,0.5851375073142188,10,0,1
5,4,2,1,78,2020,618000.0,2,0.5675833820947923,10,0,1
5,4,2,1,176,2019,431000.0,8,0.626097132826214,19,0,0
5,4,2,1,184,2018,415000.00000000006,8,0.5564657694558223,19,2,0
5,4,2,2,89,2010,180000.0,8,0.5476887068461088,10,2,1
5,1,7,1,71,2021,1675000.0,2,0.4154476301930955,10,2,0
5,4,2,1,157,2019,620000.0,8,0.6085430076067876,19,0,1
5,1,8,1,305,2015,380000.0,8,0.5465184318314803,30,2,1
5,1,7,2,147,2016,840000.0,8,0.29256875365710944,18,1,0
5,1,7,1,144,2023,1550000.0,2,0.2457577530719719,18,1,1
5,4,4,1,165,2018,600000.0,8,0.38033937975424237,19,1,1
5,4,7,1,85,2020,868000.0,2,0.425394967817437,10,2,1
5,4,8,1,63,2019,917000.0,2,0.4095962551199531,9,2,0
5,1,8,1,0,2013,100000.0,8,0.1053247513165595,0,1,1
5,4,8,1,86,2019,867000.0,8,0.3510825043885313,10,1,1
5,4,7,1,236,2021,827000.0,2,0.3171445289643068,26,1,1
5,4,2,1,176,2021,420000.0,8,0.626097132826214,19,0,1
5,1,7,1,146,2019,942000.0,2,0.526623756582797,18,2,1
5,1,7,1,107,2020,1300000.0,8,0.4095962551199531,14,2,0
5,4,7,1,236,2020,803999.9999999999,2,0.3171445289643068,26,1,1
5,4,2,2,154,2012,179000.0,2,0.5090696313633704,19,2,1
5,4,2,1,90,2019,550000.0,8,0.4447045055588065,10,2,1
5,4,2,2,78,2021,650000.0,8,0.5675833820947923,10,0,1
5,4,8,1,63,2015,449000.0,2,0.339379754242247,9,1,1
5,4,2,2,238,2016,250000.0,8,0.7027501462843769,26,0,1
5,4,7,2,265,2022,821000.0000000001,8,0.3703920421299004,28,1,1
5,1,2,1,77,2013,300000.0,8,0.7606787595084844,10,0,1
5,1,7,2,147,2015,700000.0,8,0.29256875365710944,18,1,1
5,1,8,2,87,2014,280000.0,8,0.7840842598010532,10,0,1
5,4,2,1,179,2020,663000.0,2,0.5974253949678175,19,0,1
5,4,2,2,172,2019,559000.0,2,0.5787009947337626,19,0,0
5,4,7,1,265,2021,934000.0,2,0.3703920421299004,28,1,1
5,1,2,1,253,2022,914000.0,2,0.7396138092451726,28,0,1
5,4,2,1,157,2022,840000.0,2,0.6085430076067876,19,0,1
5,1,2,1,253,2020,684000.0,2,0.7396138092451726,28,0,1
5,4,8,1,163,2015,524000.0,8,0.5693387946167349,19,0,1
5,4,2,1,284,2017,442000.0,2,0.39262726740784093,29,1,1
5,4,2,2,175,2010,192000.0,2,0.5909888823873611,19,0,1
5,4,2,1,184,2020,580000.0,8,0.6313633703920422,19,0,1
5,4,8,1,59,2021,828999.9999999999,8,0.4271503803393798,9,2,0
5,4,2,2,90,2019,600000.0,8,0.4447045055588065,10,2,1
5,4,8,1,63,2019,775000.0,2,0.3744880046811,9,1,1
5,4,7,1,122,2019,1365000.0,8,0.17320070216500882,17,1,0
5,4,8,1,249,2020,850000.0,8,0.19309537741369232,27,1,1
5,4,8,1,282,2015,435000.0,2,0.33820947922761857,29,1,1
5,1,8,2,75,2019,956000.0,2,0.6752486834406085,10,0,1
5,4,2,1,226,2017,431000.0,2,0.48800468110005857,23,2,0
5,4,4,1,165,2014,575000.0,8,0.29373902867173785,19,1,1
5,1,8,1,278,2017,432000.0,2,0.6992393212404916,28,0,1
5,4,2,1,156,2014,255000.0,8,0.5804564072557051,19,0,1
5,1,7,2,205,2015,1675000.0,8,0.40374488004681097,20,1,0
5,4,2,2,176,2021,479000.0,2,0.626097132826214,19,0,0
5,4,7,1,265,2020,763000.0,8,0.3703920421299004,28,1,1
5,4,8,1,59,2022,846000.0000000001,8,0.4271503803393798,9,2,0
5,4,7,1,73,2019,999000.0,2,0.28086600351082514,10,1,1
5,4,2,1,89,2013,280000.0,8,0.5476887068461088,10,2,1
5,4,4,1,165,2018,775000.0,8,0.44997074312463436,19,2,0
5,1,8,1,249,2014,350000.0,7,0.555880631948508,27,2,1
5,4,8,1,59,2018,445000.0,2,0.49736688121708605,9,2,1
5,4,2,1,91,2017,500000.0,7,0.36220011702750166,10,1,1
5,4,1,1,195,2016,210000.0,8,0.09654768870684616,20,1,0
5,4,8,1,163,2019,825000.0,8,0.6179052077238151,19,0,1
5,4,2,1,157,2017,510000.0,8,0.6085430076067876,19,0,1
5,4,8,1,282,2014,325000.0,7,0.33820947922761857,29,1,1
5,4,8,1,86,2016,500000.0,8,0.35166764189584565,10,1,1
5,4,4,1,243,2020,640000.0,2,0.42129900526623765,26,2,0
5,4,2,1,155,2020,334000.0,8,0.6465769455822118,19,0,1
5,1,8,1,4,2014,1250000.0,2,0.39087185488589815,1,1,0
5,4,2,1,90,2020,774000.0,2,0.5430076067875952,10,2,0
5,4,2,1,155,2020,326000.0,2,0.6465769455822118,19,0,1
5,4,8,1,180,2021,634000.0,2,0.6676418958455238,19,0,1
5,1,8,1,197,2011,825000.0,8,0.23054417788180226,20,1,0
5,4,2,1,176,2021,458000.0,2,0.626097132826214,19,0,0
5,1,7,1,236,2013,310000.0,8,0.46869514335868934,26,2,1
5,4,8,2,87,2015,450000.0,8,0.345231129315389,10,1,0
5,4,8,3,68,2008,500000.0,2,0.04095962551199528,9,1,0
5,4,8,1,86,2018,900000.0,8,0.3510825043885313,10,1,1
5,4,8,3,279,2014,1200000.0,8,0.47747220596840256,29,2,0
5,1,7,1,142,2017,400000.0,8,0.43826799297834984,18,2,1
5,4,2,2,54,2011,149000.0,2,0.2691632533645406,7,1,1
5,4,2,1,156,2016,324000.0,2,0.7577530719719133,19,0,0
5,4,2,1,155,2021,356000.0,2,0.6465769455822118,19,0,1
5,4,8,1,59,2014,295000.0,2,0.4095962551199531,9,2,1
5,4,2,1,27,2016,230000.0,2,0.4447045055588065,3,2,1
5,4,2,1,155,2016,268000.0,2,0.6869514335868928,19,0,1
5,4,2,1,90,2022,690000.0,8,0.5851375073142188,10,0,1
5,4,2,1,179,2020,549000.0,2,0.5974253949678175,19,0,1
5,4,7,2,107,2022,1600000.0,8,0.3218256290228204,14,1,1
5,4,2,1,77,2019,487000.0,2,0.4622586307782329,10,2,1
5,4,2,2,156,2019,302000.0,2,0.7577530719719133,19,0,1
5,1,7,1,101,2020,1750000.0,2,0.35693387946167354,13,1,0
5,4,8,1,180,2015,425000.0,2,0.4388531304856641,19,2,0
5,1,4,1,289,2007,284000.0,2,0.11644236395552954,29,1,1
5,4,2,1,176,2021,430000.0,2,0.626097132826214,19,0,1
5,1,2,1,157,2018,445000.0,2,0.9590403744880048,19,0,1
5,4,7,1,159,2022,1199000.0,2,0.5201872440023406,19,2,1
5,4,2,1,89,2010,170000.0,8,0.5476887068461088,10,2,1
5,1,7,1,229,2013,350000.0,2,0.5529549444119367,23,2,1
5,4,2,1,179,2019,525000.0,8,0.6436512580456407,19,0,0
5,1,2,2,77,2017,385000.0,2,0.7606787595084844,10,0,1
5,4,2,1,78,2021,625000.0,8,0.5675833820947923,10,0,1
5,4,2,1,77,2019,494000.00000000006,8,0.4622586307782329,10,2,1
5,4,7,1,73,2016,710000.0,2,0.1170275014628438,10,1,1
5,4,8,1,63,2018,889000.0,2,0.4095962551199531,9,2,0
5,4,2,1,155,2019,304000.0,2,0.6465769455822118,19,0,1
5,4,2,1,184,2015,308000.0,2,0.4622586307782329,19,2,1
5,4,8,1,75,2021,1550000.0,2,0.21181977764774718,10,1,0
5,1,8,1,14,2008,500000.0,8,0.1287302516091281,2,1,0
5,4,2,1,27,2013,150000.0,8,0.4447045055588065,3,2,1
5,4,2,1,300,2016,395000.0,8,0.30427150380339374,30,1,1
5,4,7,1,107,2020,1400000.0,2,0.3218256290228204,14,1,0
5,4,2,1,184,2019,450000.0,8,0.6313633703920422,19,0,0
5,4,8,1,180,2018,495000.0,2,0.4681100058513751,19,2,1
5,1,7,1,147,2018,1078000.0,2,0.29256875365710944,18,1,1
5,4,2,1,184,2020,460000.0,2,0.6313633703920422,19,0,1
5,4,8,1,249,2018,560000.0,8,0.25804564072557057,27,1,1
5,4,2,1,155,2015,259000.0,2,0.6869514335868928,19,0,1
5,4,2,1,154,2008,130000.0,8,0.5090696313633704,19,2,1
5,4,2,2,39,2018,272000.0,2,0.684610883557636,5,0,1
5,4,8,1,63,2020,982000.0,8,0.4271503803393798,9,2,0
5,4,8,1,249,2017,425000.0,2,0.25804564072557057,27,1,1
5,4,2,1,37,2017,297000.0,2,0.5634874195435927,5,0,1
5,4,7,1,85,2019,750000.0,8,0.425394967817437,10,2,1
5,4,8,1,180,2021,658000.0,2,0.6676418958455238,19,0,1
5,4,7,1,178,2020,750000.0,8,0.4417788180222352,19,2,1
5,4,2,0,238,2021,449000.0,6,0.7027501462843769,26,0,1
5,4,2,1,27,2010,150000.0,8,0.4447045055588065,3,2,1
5,1,2,2,90,2014,450000.0,7,0.6752486834406085,10,0,1
5,4,4,2,165,2015,565000.0,8,0.38033937975424237,19,1,1
5,4,2,1,77,2017,410000.0,8,0.4622586307782329,10,2,1
5,4,2,2,27,2012,170000.0,8,0.4447045055588065,3,2,1
5,1,8,1,260,2012,178000.0,8,0.7039204212990054,28,0,1
5,1,8,1,17,2010,894999.9999999999,2,0.3352837916910474,2,1,0
5,4,2,1,74,2015,239000.0,2,0.5909888823873611,10,0,1
5,4,2,1,253,2021,652000.0,2,0.4874195435927443,28,2,1
5,4,8,1,281,2015,550000.0,8,0.1919251023990638,29,1,1
5,4,8,1,281,2015,599000.0,2,0.1919251023990638,29,1,1
5,4,2,1,155,2014,199000.0,2,0.6869514335868928,19,0,1
5,4,8,2,180,2018,575000.0,2,0.6436512580456407,19,0,1
5,1,8,1,49,2017,445000.0,2,0.8677589233469866,7,0,1
5,4,2,1,179,2021,620000.0,2,0.665886483323581,19,0,1
5,4,2,1,66,2021,706000.0,2,0.35693387946167354,9,1,1
5,1,8,3,242,2014,363000.0,2,0.6225863077823289,26,0,1
5,1,8,2,180,2017,492000.0,8,0.9122293739028672,19,0,1
5,4,8,3,59,2016,360000.0,8,0.3978935049736688,9,1,1
5,1,8,2,180,2009,280000.0,8,0.48566413107080175,19,2,1
5,1,7,1,285,2016,1639999.9999999998,8,0.090696313633704,29,1,0
5,1,7,2,112,2012,950000.0,8,0.07899356348741948,15,1,0
5,1,7,2,285,2014,1299000.0,2,0.090696313633704,29,1,1
5,4,2,1,184,2010,250000.0,8,0.4622586307782329,19,2,1
5,1,2,3,284,2011,250000.0,8,0.7366881217086015,29,0,1
5,4,2,1,66,2016,373000.0,7,0.4505558806319484,9,2,1
5,4,7,2,62,2010,415000.00000000006,7,0.17554125219426564,9,1,1
5,4,2,1,160,2022,517000.0,2,0.8332358104154475,19,0,1
5,4,2,1,160,2020,456000.0,2,0.7080163838502048,19,0,1
5,1,4,1,135,2020,1250000.0,8,0.36863662960795784,18,1,1
5,4,2,1,90,2013,311000.0,7,0.4388531304856641,10,2,1
5,1,4,1,289,2016,950000.0,8,0.11644236395552954,29,1,1
5,4,2,1,155,2020,305000.0,2,0.6465769455822118,19,0,1
5,4,2,1,179,2019,583000.0,2,0.5974253949678175,19,0,0
5,4,2,1,238,2018,250000.0,8,0.7630193095377414,26,0,0
5,4,7,1,50,2016,430000.0,2,0.3510825043885313,7,1,1
5,4,2,1,27,2010,150000.0,7,0.4447045055588065,3,2,1
5,4,7,1,265,2022,650000.0,8,0.3703920421299004,28,1,1
5,4,2,1,77,2014,330000.0,2,0.4622586307782329,10,2,1
5,4,8,1,3,2015,1499000.0,7,0.27150380339379754,1,1,0
5,4,8,1,59,2021,675000.0,8,0.4447045055588065,9,2,1
5,1,7,1,183,2018,775000.0,2,0.7782328847279111,19,0,0
5,1,2,1,179,2012,280000.0,2,0.6963136337039203,19,0,1
5,4,8,1,180,2020,588000.0,2,0.6793446459918081,19,0,0
5,4,2,1,155,2019,329000.0,2,0.6465769455822118,19,0,1
5,4,2,1,238,2021,460000.0,8,0.6436512580456407,26,0,0
5,4,2,1,179,2016,380000.0,2,0.5500292568753656,19,2,1
5,4,2,1,74,2015,235000.0,2,0.5909888823873611,10,0,1
5,4,2,2,89,2015,309000.0,2,0.5476887068461088,10,2,1
5,4,2,1,157,2019,670000.0,2,0.6085430076067876,19,0,1
5,4,2,1,155,2017,269000.0,2,0.8016383850204797,19,0,1
5,4,2,1,155,2014,248000.0,2,0.6869514335868928,19,0,1
5,1,7,1,133,2016,300000.0,8,0.8379169104739613,18,0,1
5,4,8,1,63,2015,460000.0,2,0.3978935049736688,9,1,1
5,1,7,1,147,2020,1075000.0,2,0.23990637799882975,18,1,1
5,4,2,1,157,2018,570000.0,8,0.6085430076067876,19,0,1
5,4,7,1,265,2021,975000.0,2,0.3130485664131072,28,1,0
5,4,2,1,184,2018,330000.0,8,0.5564657694558223,19,2,1
5,4,2,1,74,2013,220000.00000000003,8,0.5909888823873611,10,0,1
5,4,2,1,179,2018,495000.0,2,0.6436512580456407,19,0,1
5,1,7,2,138,2017,890000.0,2,0.2574605032182563,18,1,1
5,4,2,2,74,2018,279000.0,2,0.5909888823873611,10,0,1
5,1,2,1,273,2018,424000.0,2,0.9526038619075484,28,0,1
5,4,8,1,63,2017,595000.0,8,0.3978935049736688,9,1,1
5,4,2,1,273,2017,352000.0,7,0.7513165593914569,28,0,1
5,4,8,1,281,2012,481000.0,2,0.20655354008191928,29,1,0
5,1,4,1,135,2022,1090000.0,8,0.36863662960795784,18,1,1
5,4,8,2,63,2016,464000.0,2,0.3978935049736688,9,1,1
5,1,8,1,305,2014,340000.0,8,0.5465184318314803,30,2,1
5,4,2,1,155,2019,352000.0,9,0.8016383850204797,19,0,1
5,4,8,1,59,2014,319000.0,2,0.4095962551199531,9,2,1
5,1,7,1,138,2017,1075000.0,2,0.2574605032182563,18,1,1
5,4,2,2,184,2009,140000.0,8,0.4622586307782329,19,2,1
5,4,2,1,82,2009,125000.0,8,0.4049151550614395,10,2,1
5,1,7,1,101,2018,1200000.0,8,0.35693387946167354,13,1,1
5,4,2,3,175,2010,160000.0,8,0.4388531304856641,19,2,1
5,4,2,2,168,2010,120000.0,8,0.49736688121708605,19,2,1
5,4,7,1,108,2021,975000.0,7,0.42129900526623765,14,2,1
5,1,7,1,73,2018,999000.0,2,0.5073142188414278,10,2,1
5,4,2,1,89,2010,196000.0,2,0.5476887068461088,10,2,1
5,4,8,2,295,2018,683000.0,7,0.35693387946167354,29,1,1
5,1,8,2,180,2017,500000.0,8,0.9122293739028672,19,0,1
5,4,2,1,253,2020,649000.0,2,0.4874195435927443,28,2,1
5,4,2,1,66,2016,386000.0,8,0.4505558806319484,9,2,1
5,4,2,2,300,2015,300000.0,8,0.30427150380339374,30,1,1
5,1,4,1,257,2019,888000.0000000001,2,0.3861907548273845,28,1,1
5,4,2,2,90,2017,560000.0,8,0.4447045055588065,10,2,1
5,4,2,2,134,2017,436000.00000000006,7,0.41837331772966635,18,2,1
5,1,7,2,101,2017,1032000.0,2,0.310122878876536,13,1,1
