City,ft,bt,Transmission,No_of_Owners,Car_Model,Model_Year,Car_Price,Insurance Validity,Mileage(kmpl)
Bangalore,Diesel,SUV,Manual,2,Jeep Compass,2019,1475000.0,Third Party insurance,16.3
Bangalore,Petrol,Hatchback,Manual,3,Maruti Wagon R,2008,240000.0,Third Party insurance,18.9
Bangalore,Diesel,SUV,Manual,1,Hyundai Venue,2019,1025000.0,Third Party insurance,23.7
Bangalore,Petrol,SUV,Manual,1,Tata Nexon,2023,1400000.0,Third Party insurance,17.33
Bangalore,Petrol,Hatchback,Manual,2,Hyundai EON,2013,285000.0,Third Party insurance,21.1
Bangalore,Diesel,SUV,Manual,1,Mahindra XUV500,2016,1000000.0,Third Party insurance,16
Bangalore,Petrol,Hatchback,Manual,1,Maruti Baleno,2019,780000.0,Third Party insurance,21.4
Bangalore,Petrol,Hatchback,Manual,2,Maruti Swift,2012,475000.0,Third Party insurance,18.6
Bangalore,Diesel,SUV,Manual,1,Mahindra XUV300,2019,750000.0,Third Party insurance,20
Bangalore,Petrol,Hatchback,Manual,1,Hyundai Grand i10,2014,555000.0,Comprehensive,18.9
Bangalore,Petrol,Hatchback,Manual,2,Honda Jazz,2017,607000.0,Third Party insurance,18.7
Bangalore,Petrol,Hatchback,Manual,2,Hyundai Grand i10,2017,513999.99999999994,Third Party insurance,18.9
Bangalore,Petrol,Sedan,Manual,2,Maruti Baleno,2005,250000.0,Third Party insurance,15.4
Bangalore,Petrol,Hatchback,Manual,2,Maruti Baleno,2016,705000.0,Third Party,21.4
Bangalore,Petrol,Hatchback,Manual,1,Maruti Baleno,2016,653000.0,Comprehensive,21.4
Bangalore,Petrol,Sedan,Automatic,1,Honda City,2015,872000.0000000001,Third Party insurance,18
Bangalore,Petrol,Hatchback,Automatic,2,Hyundai Grand i10,2017,564000.0,Third Party insurance,18.9
Bangalore,Diesel,Hatchback,Manual,2,Volkswagen Polo,2011,370000.0,Third Party insurance,22.07
Bangalore,Petrol,Hatchback,Manual,1,Maruti Swift,2015,550000.0,Third Party insurance,22.38
Bangalore,Petrol,Hatchback,Manual,3,Honda Jazz,2016,517000.0,Comprehensive,18.7
Bangalore,Petrol,Sedan,Manual,1,Maruti Swift Dzire,2016,620000.0,Third Party insurance,20.85
Bangalore,Petrol,Sedan,Manual,1,Maruti Swift Dzire,2016,620000.0,Third Party insurance,20.85
Bangalore,Petrol,Sedan,Automatic,1,Honda City,2014,750000.0,Third Party insurance,18
Bangalore,Petrol,SUV,Manual,1,Tata Nexon,2022,1220000.0,Third Party insurance,17.57
Bangalore,Diesel,Hatchback,Automatic,2,Mercedes-Benz B Class,2013,1350000.0,Comprehensive,14.8
Bangalore,Petrol,Hatchback,Manual,1,Maruti Swift,2015,575000.0,Comprehensive,22
Bangalore,Diesel,SUV,Manual,1,Jeep Compass,2018,1250000.0,Third Party insurance,17.1
Bangalore,Petrol,Sedan,Manual,2,Hyundai Verna,2016,868000.0,Third Party insurance,17.01
Bangalore,Diesel,MUV,Automatic,1,Kia Carnival,2020,3000000.0,Third Party insurance,14.11
Bangalore,Petrol,Hatchback,Manual,1,Hyundai i20,2021,980000.0000000001,Third Party insurance,20
Bangalore,Petrol,Hatchback,Automatic,1,Maruti Swift,2022,900000.0,Third Party,22.56
Bangalore,Petrol,Hatchback,Manual,2,Honda Jazz,2016,550000.0,Comprehensive,18.7
Bangalore,Diesel,Sedan,Manual,1,Skoda Rapid,2012,450000.0,Third Party insurance,20.5
Bangalore,Petrol,Hatchback,Manual,2,Maruti Swift,2017,610000.0,Zero Dep,20.4
Bangalore,Petrol,Hatchback,Manual,1,Honda Jazz,2017,543000.0,Comprehensive,18.7
Bangalore,Petrol,Hatchback,Manual,1,Hyundai i20,2021,980000.0000000001,Third Party insurance,20
Bangalore,Petrol,Hatchback,Manual,1,Honda Jazz,2016,535000.0,Zero Dep,18.7
Bangalore,Diesel,SUV,Manual,2,Mahindra XUV500,2014,850000.0,Comprehensive,15.1
Bangalore,Petrol,Sedan,Manual,2,Maruti Ciaz,2016,661000.0,Third Party insurance,20.73
Bangalore,Petrol,Hatchback,Manual,2,Maruti Swift,2015,505000.0,Comprehensive,22.38
Bangalore,Diesel,Sedan,Automatic,1,Skoda Laura,2007,450000.0,Third Party insurance,15.6
Bangalore,Petrol,SUV,Manual,1,Honda WR-V,2017,865000.0,Third Party insurance,17.5
Bangalore,Petrol,SUV,Manual,1,Hyundai Venue,2019,999000.0,Comprehensive,18.27
Bangalore,Diesel,SUV,Manual,1,Nissan Terrano,2014,595000.0,Comprehensive,20.45
Bangalore,Petrol,Sedan,Automatic,2,Skoda Superb,2018,2365000.0,Comprehensive,14.67
Bangalore,Petrol,Sedan,Manual,2,Fiat Linea,2012,400000.0,Third Party insurance,14.6
Bangalore,Diesel,Sedan,Manual,1,Maruti Swift Dzire,2012,550000.0,Third Party insurance,19.3
Bangalore,Diesel,SUV,Automatic,1,BMW X4,2020,6050000.0,Comprehensive,14.71
Bangalore,Diesel,SUV,Automatic,2,BMW X3,2011,1600000.0,Comprehensive,16.55
Bangalore,Petrol,Hatchback,Automatic,3,Volkswagen Polo,2013,520000.0,Third Party insurance,17.21
Bangalore,Petrol,Hatchback,Manual,1,Maruti Baleno,2016,616000.0,Zero Dep,21.4
Bangalore,Petrol,Sedan,Manual,2,Maruti Ciaz,2019,795000.0,Zero Dep,21.56
Bangalore,Diesel,MUV,Manual,2,Toyota Innova,2013,1275000.0,Third Party insurance,12.99
Bangalore,Petrol,Hatchback,Manual,1,Honda Jazz,2016,624000.0,Comprehensive,18.7
Bangalore,Petrol,Hatchback,Manual,1,Hyundai Grand i10,2017,549000.0,Zero Dep,18.9
Bangalore,Diesel,MUV,Manual,3,Toyota Innova,2010,760000.0,Third Party insurance,11.4
Bangalore,Petrol,Sedan,Manual,1,Maruti Swift Dzire,2013,524000.0,Comprehensive,22.41
Bangalore,Diesel,SUV,Manual,1,Mahindra XUV500,2019,1650000.0,Third Party insurance,15.1
Bangalore,Diesel,Hatchback,Manual,2,Maruti Swift,2015,583000.0,Comprehensive,25.2
Bangalore,Petrol,Sedan,Manual,2,Volkswagen Vento,2020,1147000.0,Zero Dep,17.69
Bangalore,Petrol,Hatchback,Automatic,2,Mini Cooper,2013,1750000.0,Third Party insurance,13.6
Bangalore,Diesel,Sedan,Automatic,1,Skoda Rapid,2016,825000.0,Comprehensive,21.72
Bangalore,Diesel,SUV,Automatic,1,Land Rover Discovery Sport,2016,3150000.0,Third Party insurance,12.51
Bangalore,Petrol,Hatchback,Manual,1,Volkswagen Polo,2018,755000.0,Third Party insurance,16.2
Bangalore,Petrol,SUV,Manual,1,Hyundai Creta,2015,875000.0,Comprehensive,13
Bangalore,Petrol,Hatchback,Manual,1,Volkswagen Polo,2021,855000.0000000001,Third Party,17.74
Bangalore,Diesel,SUV,Automatic,3,Toyota Fortuner,2014,1845000.0,Comprehensive,12.55
Bangalore,Petrol,Hatchback,Manual,1,Hyundai Grand i10,2016,525000.0,Comprehensive,18.9
Bangalore,Petrol,Hatchback,Automatic,1,Hyundai Grand i10,2017,650000.0,Comprehensive,18.9
Bangalore,Diesel,MUV,Manual,2,Toyota Innova,2011,950000.0,Comprehensive,12.8
Bangalore,Petrol,Sedan,Automatic,1,Honda City,2018,846000.0000000001,Zero Dep,18
Bangalore,Petrol,Hatchback,Manual,2,Maruti Swift,2013,424000.0,Comprehensive,22.38
Bangalore,Petrol,Hatchback,Manual,1,Maruti Alto,2008,210000.0,Comprehensive,19.7
Bangalore,Petrol,Sedan,Manual,2,Toyota Yaris,2021,959000.0,Third Party insurance,17.1
Bangalore,Petrol,SUV,Manual,1,Renault Duster,2020,889000.0,Comprehensive,16.42
Bangalore,Petrol,SUV,Automatic,1,Renault Kiger,2022,850000.0,Third Party insurance,19.03
Bangalore,Diesel,SUV,Manual,2,Ford Ecosport,2018,836000.0,Comprehensive,23
Bangalore,Petrol,SUV,Automatic,1,Renault Kiger,2022,660000.0,Third Party insurance,19.03
Bangalore,Petrol,Hatchback,Manual,1,Honda Brio,2012,334000.0,Comprehensive,19.4
Bangalore,Petrol,SUV,Manual,1,Mahindra KUV 100,2018,594000.0,Third Party insurance,18.15
Bangalore,Petrol,SUV,Automatic,1,Renault Kiger,2021,991000.0,Third Party insurance,18.24
Bangalore,Diesel,SUV,Manual,1,Jeep Compass,2018,1450000.0,Third Party insurance,17.1
Bangalore,Diesel,Sedan,Manual,4,Volkswagen Vento,2011,219000.0,Third Party insurance,20.54
Bangalore,Diesel,SUV,Manual,1,Hyundai Venue,2022,1285000.0,Third Party insurance,
Bangalore,Petrol,SUV,Automatic,1,Volvo XC40,2021,4195000.0,Comprehensive,
Bangalore,Diesel,MUV,Manual,3,Toyota Innova,2008,455000.0,Third Party insurance,12.8
Bangalore,Petrol,Hatchback,Manual,1,Maruti Baleno,2022,825000.0,Third Party insurance,22.35
Bangalore,Petrol,Sedan,Manual,1,Honda City,2018,825000.0,Third Party insurance,17.4
Bangalore,Diesel,SUV,Manual,1,Ford Ecosport,2020,919999.9999999999,Third Party insurance,23
Bangalore,Diesel,Sedan,Automatic,2,Mercedes-Benz C-Class,2018,3300000.0,Third Party insurance,19.27
Bangalore,Diesel,SUV,Manual,2,Ford Ecosport,2017,729000.0,Third Party,22.77
Bangalore,Petrol,Hatchback,Manual,1,Maruti Celerio,2015,432000.0,Comprehensive,25.24
Bangalore,Diesel,SUV,Manual,1,Renault Duster,2016,700000.0,Third Party insurance,19.87
Bangalore,Petrol,Sedan,Manual,1,Hyundai Verna,2021,1499000.0,Comprehensive,17.7
Bangalore,Petrol,SUV,Manual,1,Renault Duster,2017,762000.0,Comprehensive,13.06
Bangalore,Petrol,SUV,Manual,1,MG Astor,2022,1625000.0,Third Party insurance,15.43
Bangalore,Diesel,SUV,Manual,2,Renault Duster,2014,632000.0,Comprehensive,20.45
Bangalore,Petrol,SUV,Automatic,1,Hyundai Venue,2020,1218000.0,Comprehensive,18.15
Bangalore,Petrol,Hatchback,Automatic,1,Hyundai Grand i10,2017,524000.0,Zero Dep,18.9
Bangalore,Diesel,SUV,Manual,3,Mahindra XUV500,2018,1405000.0,Comprehensive,15.1
Bangalore,Petrol,SUV,Manual,1,Kia Sonet,2022,1390000.0,Third Party insurance,18.2
Bangalore,Petrol,SUV,Automatic,1,MG Hector,2021,1889999.9999999998,Comprehensive,
Bangalore,Petrol,SUV,Automatic,1,Hyundai Creta,2018,1275000.0,Third Party insurance,13
Bangalore,Petrol,Hatchback,Automatic,3,Hyundai i10,2010,275000.0,Third Party insurance,19.2
Bangalore,Petrol,Sedan,Manual,1,Honda City,2022,1125000.0,Third Party insurance,17.4
Bangalore,Petrol,Sedan,Automatic,1,Honda City,2016,650000.0,Comprehensive,18
Bangalore,Petrol,Sedan,Automatic,3,Audi A4,2010,700000.0,Third Party insurance,12.3
Bangalore,Petrol,Sedan,Manual,1,Honda City,2019,1100000.0,Third Party insurance,17.14
Bangalore,Diesel,Sedan,Manual,3,Mahindra Verito,2016,260000.0,Third Party insurance,21.03
Bangalore,Petrol,Hatchback,Automatic,2,Hyundai i10,2010,395000.0,Comprehensive,19.2
Bangalore,Petrol,Sedan,Manual,1,Hyundai Xcent,2019,681000.0,Third Party insurance,20.14
Bangalore,Petrol,Hatchback,Manual,1,Maruti S-Presso,2020,405000.0,Comprehensive,21.7
Bangalore,Petrol,Hatchback,Automatic,1,Honda Jazz,2018,765000.0,Comprehensive,19
Bangalore,Diesel,Hatchback,Manual,1,Maruti Ritz,2014,487000.0,Third Party,23.2
Bangalore,Diesel,SUV,Manual,1,Mahindra XUV500,2018,1474000.0,Third Party insurance,15.1
Bangalore,Diesel,SUV,Automatic,2,Mahindra XUV500,2017,1340000.0,Third Party insurance,16
Bangalore,Petrol,MUV,Automatic,1,Renault Triber,2021,770000.0,Comprehensive,18.2
Bangalore,Petrol,Hatchback,Automatic,2,Maruti Baleno,2018,818000.0,Third Party insurance,21.4
Bangalore,Petrol,SUV,Manual,1,Ford Ecosport,2017,724000.0,Comprehensive,17
Bangalore,Petrol,Hatchback,Automatic,3,Maruti Celerio,2016,468000.0,Comprehensive,26
Bangalore,Petrol,Sedan,Manual,1,Volkswagen Jetta,2013,500000.0,Third Party insurance,14.69
Bangalore,Diesel,SUV,Manual,2,Ford Ecosport,2016,600000.0,Third Party insurance,22.77
Bangalore,Diesel,SUV,Manual,2,Mahindra XUV500,2017,1350000.0,Third Party insurance,16
Bangalore,Petrol,Hatchback,Manual,1,Hyundai Grand i10,2016,525000.0,Comprehensive,18.9
Bangalore,Petrol,Hatchback,Manual,2,Hyundai Getz,2006,175000.0,Third Party insurance,15.3
Bangalore,Petrol,Sedan,Automatic,1,Maruti Ciaz,2016,725000.0,Third Party insurance,19.12
Bangalore,Petrol,Hatchback,Manual,1,Hyundai Grand i10,2018,550000.0,Third Party insurance,18.9
Bangalore,Petrol,Hatchback,Manual,1,Maruti Swift,2019,650000.0,Comprehensive,22
Bangalore,Petrol,Hatchback,Automatic,1,Honda Jazz,2017,775000.0,Comprehensive,18.2
Bangalore,Petrol,Sedan,Manual,1,Hyundai Verna,2019,900000.0,Third Party insurance,17
Bangalore,Petrol,Hatchback,Manual,1,Maruti Alto 800,2020,408000.0,Comprehensive,22.05
Bangalore,Petrol,Hatchback,Automatic,1,Hyundai Grand i10,2017,642000.0,Comprehensive,18.9
Bangalore,Petrol,Sedan,Manual,1,Hyundai Verna,2019,900000.0,Third Party insurance,17
Bangalore,Petrol,Hatchback,Automatic,1,Datsun RediGO,2020,521000.0,Comprehensive,22.5
Bangalore,Petrol,MUV,Manual,1,Renault Triber,2020,695000.0,Zero Dep,20
Bangalore,Petrol,Hatchback,Manual,2,Maruti Alto K10,2018,390000.0,Third Party insurance,23.95
Bangalore,Petrol,Hatchback,Manual,1,Tata Tiago,2016,429000.0,Comprehensive,23.84
Bangalore,Petrol,Sedan,Manual,1,Ford Aspire,2021,520000.0,Third Party insurance,18.5
Bangalore,Petrol,Hatchback,Automatic,1,Maruti Wagon R,2019,625000.0,Third Party,20.52
Bangalore,Petrol,Hatchback,Manual,1,Renault KWID,2022,601000.0,Zero Dep,21.46
Bangalore,Diesel,SUV,Manual,1,Jeep Compass,2017,1300000.0,Third Party insurance,17.1
Bangalore,Petrol,Hatchback,Automatic,1,Hyundai Grand i10,2017,645000.0,Comprehensive,18.9
Bangalore,Diesel,SUV,Automatic,2,Audi Q7,2013,1975000.0,Third Party insurance,12.07
Bangalore,Petrol,Hatchback,Manual,1,Hyundai i20,2016,695000.0,Third Party insurance,18.6
Bangalore,Petrol,Sedan,Manual,1,Volkswagen Jetta,2013,500000.0,Third Party insurance,14.69
Bangalore,Diesel,Sedan,Automatic,2,BMW 3 Series,2014,1644000.0000000002,Comprehensive,22.69
Bangalore,Petrol,SUV,Manual,1,Ford Ecosport,2019,894999.9999999999,Comprehensive,17
Bangalore,Petrol,Hatchback,Manual,2,Hyundai i10,2013,350000.0,Third Party insurance,20.36
Bangalore,Diesel,Sedan,Manual,1,Hyundai Verna,2012,550000.0,Third Party insurance,22.32
Bangalore,Diesel,SUV,Automatic,3,Ford Endeavour,2010,750000.0,Third Party insurance,11.4
Bangalore,Petrol,Hatchback,Manual,1,Maruti Ignis,2017,581000.0,Comprehensive,20.89
Bangalore,Petrol,Hatchback,Manual,3,Maruti Wagon R,2020,513000.0,Comprehensive,20.52
Bangalore,Petrol,Hatchback,Manual,1,Maruti Baleno,2017,650000.0,Third Party insurance,21.01
Bangalore,Diesel,Hatchback,Manual,1,Ford Freestyle,2020,806000.0,Comprehensive,24.4
Bangalore,Petrol,Hatchback,Automatic,1,Maruti Baleno,2016,725000.0,Third Party,21.4
Bangalore,Diesel,Sedan,Automatic,1,BMW 5 Series,2018,4950000.0,Comprehensive,17.42
Bangalore,Petrol,Hatchback,Manual,1,Hyundai Grand i10,2014,426000.0,Third Party,18.9
Bangalore,Petrol,Hatchback,Manual,1,Maruti Alto K10,2019,484999.99999999994,Comprehensive,23.95
Bangalore,Petrol,Hatchback,Manual,2,Honda Brio,2012,351000.0,Third Party insurance,19.4
Bangalore,Petrol,Hatchback,Manual,1,Renault KWID,2021,490000.00000000006,Third Party insurance,21.46
Bangalore,Diesel,SUV,Manual,1,Mahindra XUV500,2017,1495000.0,Third Party insurance,16
Bangalore,Diesel,Hatchback,Manual,2,Maruti Swift,2014,509999.99999999994,Third Party insurance,25.2
Bangalore,Diesel,SUV,Automatic,1,BMW X3,2016,2750000.0,Comprehensive,18.56
Bangalore,Petrol,Hatchback,Automatic,1,Volkswagen Polo,2017,1025000.0,Third Party insurance,17.21
Bangalore,Diesel,SUV,Automatic,2,Audi Q3,2015,2345000.0,Third Party insurance,15.73
Bangalore,Diesel,Sedan,Manual,1,Skoda Rapid,2016,825000.0,Comprehensive,21.13
Bangalore,Diesel,SUV,Manual,2,Ford Ecosport,2016,675000.0,Comprehensive,21.7
Bangalore,Diesel,Hatchback,Manual,3,Ford Figo,2010,190000.0,Comprehensive,20
Bangalore,Diesel,Sedan,Automatic,1,Audi A6,2014,890000.0,Third Party insurance,17.68
Bangalore,Petrol,SUV,Automatic,1,Renault Kiger,2022,823000.0,Third Party insurance,19.03
Bangalore,Petrol,Hatchback,Manual,1,Maruti Swift,2014,554000.0,Comprehensive,22.38
Bangalore,Petrol,Sedan,Manual,1,Maruti Swift Dzire,2014,499000.0,Comprehensive,22.41
Bangalore,Petrol,SUV,Automatic,1,Renault Kiger,2022,815000.0,Third Party insurance,19.03
Bangalore,Petrol,Hatchback,Manual,1,Maruti Baleno,2020,719000.0,Third Party,21.01
Bangalore,Petrol,Hatchback,Manual,1,Maruti Celerio,2015,372000.0,Third Party,25.24
Bangalore,Petrol,Hatchback,Automatic,1,Maruti Celerio,2018,515000.00000000006,Third Party insurance,23.1
Bangalore,Petrol,Hatchback,Manual,2,Honda Jazz,2016,554000.0,Third Party insurance,18.7
Bangalore,Petrol,Sedan,Manual,1,Tata Tigor,2023,700000.0,Comprehensive,20.3
Bangalore,Petrol,Hatchback,Manual,1,Maruti Swift,2011,409999.99999999994,Third Party insurance,22.38
Bangalore,Petrol,Sedan,Manual,1,Maruti Ciaz,2016,685000.0,Third Party,20.73
Bangalore,Petrol,Sedan,Automatic,1,BMW 3 Series,2022,5500000.0,Third Party insurance,16.13
Bangalore,Diesel,SUV,Automatic,1,Kia Seltos,2022,1800000.0,Third Party insurance,17.8
Bangalore,Petrol,Hatchback,Manual,2,Maruti Wagon R,2006,180000.0,Third Party insurance,18.9
Bangalore,Petrol,SUV,Manual,2,Ford Ecosport,2018,765000.0,Third Party insurance,17
Bangalore,Petrol,SUV,Manual,1,MG Hector,2023,1950000.0,Third Party insurance,13.79
Bangalore,Petrol,Sedan,Manual,3,Hyundai Elantra,2013,491000.0,Third Party insurance,16.3
Bangalore,Diesel,SUV,Manual,1,Ford Ecosport,2021,1175000.0,Third Party insurance,21.7
Bangalore,Petrol,SUV,Manual,1,Ford Ecosport,2020,999000.0,Comprehensive,15.9
Bangalore,Petrol,Hatchback,Automatic,1,Maruti Swift,2018,715000.0,Third Party insurance,21.21
Bangalore,Diesel,Sedan,Automatic,1,Audi A4,2018,3400000.0,Third Party insurance,18.25
Bangalore,Petrol,SUV,Automatic,1,Hyundai Creta,2021,1779000.0,Comprehensive,
Bangalore,Petrol,Hatchback,Manual,1,Hyundai i20,2012,404000.0,Third Party insurance,18.5
Bangalore,Petrol,Hatchback,Manual,2,Hyundai i10,2016,358000.0,Third Party insurance,19.81
Bangalore,Petrol,Hatchback,Automatic,1,Maruti Ignis,2017,581000.0,Comprehensive,20.89
Bangalore,Petrol,Hatchback,Manual,1,Hyundai i20,2015,630000.0,Third Party insurance,18.6
Bangalore,Petrol,Hatchback,Manual,1,Honda Jazz,2016,560000.0,Third Party insurance,18.7
Bangalore,Diesel,SUV,Manual,1,Mahindra XUV500,2019,1551000.0,Third Party insurance,15.1
Bangalore,Petrol,Sedan,Manual,2,Hyundai Verna,2014,525000.0,Third Party insurance,17.01
Bangalore,Petrol,Hatchback,Manual,1,Maruti Celerio,2018,501000.0,Comprehensive,23.1
Bangalore,Petrol,Hatchback,Automatic,2,Maruti Wagon R,2020,617000.0,Comprehensive,20.52
Bangalore,Petrol,Hatchback,Manual,1,Maruti Alto K10,2017,365000.0,Third Party insurance,23.95
Bangalore,Petrol,Sedan,Automatic,1,Honda City,2018,994999.9999999999,Comprehensive,18.3
Bangalore,Petrol,Hatchback,Manual,2,Hyundai i20,2019,775000.0,Comprehensive,18.6
Bangalore,Diesel,SUV,Automatic,2,Jaguar F-Pace,2018,4700000.0,Third Party insurance,16.38
Bangalore,Petrol,Sedan,Manual,1,Hyundai Verna,2017,770000.0,Comprehensive,17.7
Bangalore,Petrol,Hatchback,Manual,1,Maruti Swift,2018,725000.0,Third Party insurance,22
Bangalore,Petrol,Hatchback,Automatic,1,Honda Jazz,2019,840000.0,Comprehensive,18.2
Bangalore,Petrol,Hatchback,Manual,2,Hyundai i20,2018,799000.0,Comprehensive,18.6
Bangalore,Petrol,Hatchback,Automatic,2,Mercedes-Benz A Class,2014,1380000.0,Third Party insurance,15.5
Bangalore,Petrol,Hatchback,Manual,1,Maruti Swift,2018,696000.0,Third Party,22
Bangalore,Petrol,Hatchback,Manual,1,Maruti Swift,2015,576000.0,Comprehensive,22.38
Bangalore,Petrol,Hatchback,Manual,1,Toyota Glanza,2020,721000.0,Zero Dep,22.35
Bangalore,Petrol,Sedan,Manual,2,Honda City,2018,994999.9999999999,Third Party insurance,17.4
Bangalore,Petrol,Hatchback,Manual,2,Hyundai i20,2015,594000.0,Third Party insurance,18.6
Bangalore,Diesel,SUV,Manual,1,Mahindra XUV500,2015,927000.0,Comprehensive,15.1
Bangalore,Diesel,SUV,Automatic,1,Audi Q3,2018,3275000.0,Comprehensive,15.17
Bangalore,Petrol,Hatchback,Manual,1,Maruti Wagon R,2015,426000.0,Comprehensive,20.51
Bangalore,Diesel,SUV,Automatic,1,Hyundai Creta,2015,1100000.0,Third Party insurance,17.01
Bangalore,Petrol,SUV,Manual,1,Nissan Magnite,2022,905000.0000000001,Zero Dep,20
Bangalore,Petrol,SUV,Automatic,1,Renault Duster,2019,848000.0,Comprehensive,14.99
Bangalore,Petrol,SUV,Manual,3,Maruti Gypsy,1995,400000.0,Petrol,
Bangalore,Diesel,Sedan,Automatic,2,Skoda Superb,2008,575000.0,Third Party insurance,11.9
Bangalore,Petrol,Sedan,Manual,5,Honda City,2013,400000.0,Third Party insurance,16.8
Bangalore,Petrol,SUV,Manual,3,Maruti Gypsy,1995,400000.0,Petrol,
Bangalore,Petrol,SUV,Manual,2,Hyundai Creta,2016,894999.9999999999,Comprehensive,15.29
Bangalore,Petrol,SUV,Manual,1,Hyundai Venue,2019,1099000.0,Third Party insurance,18.27
Bangalore,Petrol,Hatchback,Manual,1,Hyundai i20,2011,425000.0,Third Party insurance,17
Bangalore,Petrol,Sedan,Manual,2,Maruti Swift Dzire,2012,445000.0,Comprehensive,19.1
Bangalore,Diesel,Sedan,Manual,4,Skoda Rapid,2014,320000.0,Third Party insurance,20.5
Bangalore,Petrol,Sedan,Manual,2,Volkswagen Vento,2017,775000.0,Third Party insurance,16.09
Bangalore,Petrol,Hatchback,Manual,3,Maruti Wagon R,2013,327000.0,Comprehensive,18.9
Bangalore,Petrol,Hatchback,Automatic,1,Honda Jazz,2017,661000.0,Comprehensive,19
Bangalore,Diesel,SUV,Manual,1,Mahindra XUV500,2012,775000.0,Comprehensive,15.1
Bangalore,Petrol,Sedan,Manual,1,Maruti Swift Dzire,2017,682000.0,Comprehensive,21.21
Bangalore,Petrol,Hatchback,Manual,1,Hyundai Grand i10,2017,577000.0,Third Party,18.9
Bangalore,Petrol,Hatchback,Manual,3,Volkswagen Polo,2015,500000.0,Third Party insurance,16.47
Bangalore,Petrol,Hatchback,Manual,1,Honda Jazz,2017,679000.0,Comprehensive,18.7
Bangalore,Diesel,Hatchback,Automatic,1,Mercedes-Benz B Class,2014,1445000.0,Comprehensive,14.8
Bangalore,Petrol,Hatchback,Manual,1,Maruti Swift,2021,776000.0,Third Party,22.38
Bangalore,Petrol,Hatchback,Manual,1,Tata Tiago,2021,690000.0,Zero Dep,20.09
Bangalore,Diesel,Sedan,Manual,2,Skoda Rapid,2012,380000.0,Third Party insurance,20.5
Bangalore,Petrol,SUV,Manual,3,Renault Duster,2014,560000.0,Third Party insurance,13.24
Bangalore,Diesel,SUV,Manual,1,Tata Safari Storme,2017,1125000.0,Third Party insurance,14.1
Bangalore,Diesel,MUV,Manual,2,Renault Lodgy,2015,515000.00000000006,Comprehensive,19.98
Bangalore,Petrol,Hatchback,Manual,2,Hyundai i20,2018,799000.0,Comprehensive,18.6
Bangalore,Diesel,SUV,Manual,2,Toyota Fortuner,2009,1200000.0,Third Party insurance,11.5
Bangalore,Diesel,Hatchback,Manual,1,Hyundai i20,2019,835000.0,Third Party insurance,22.54
Bangalore,Diesel,Sedan,Manual,1,Honda City,2016,750000.0,Third Party insurance,26
Bangalore,Diesel,SUV,Manual,2,Toyota Fortuner,2009,1275000.0,Third Party insurance,11.5
Bangalore,Diesel,Sedan,Automatic,2,Mercedes-Benz E-Class,2017,3075000.0,Comprehensive,14.21
Bangalore,Petrol,Sedan,Manual,1,Honda City,2014,527000.0,Comprehensive,17.4
